,pcsp,unif_posterior,unif_lb,unif_ub,unif_samples,exp_posterior,exp_lb,exp_ub,exp_samples,gp,dataset
300,00000000000000000000000000000000000001000000000000000000000|00000000000000000000000000000000000010000000000000000000000|00000000000000000000000000000000000000000000000000000000000,0.0010928344312445667,0.0001263033,0.003049832,900001.0,0.0010866508267406445,0.0001264641675,0.00303324265,900002.0,0.000551347,ds7.bench.estimation
301,00000000000000000000000000000000000010000000000000000000000|00000000000000000000000000000000000001000000000000000000000|00000000000000000000000000000000000000000000000000000000000,0.0005537092778051628,1.410179e-05,0.002041079,900001.0,0.0005516457809398309,1.4079606000000001e-05,0.0020307923999999993,900002.0,9.56872e-07,ds7.bench.estimation
302,00000000000000000000000000000000000000010000000000000000000|00000000000000000000000000000000000000100000000000000000000|00000000000000000000000000000000000000000000000000000000000,0.0032151589343952488,0.001083406,0.006410864,900001.0,0.0031934416250786117,0.0010818770000000002,0.006370353374999999,900002.0,0.00266361,ds7.bench.estimation
303,00000000000000000000000000000000000000100000000000000000000|00000000000000000000000000000000000000010000000000000000000|00000000000000000000000000000000000000000000000000000000000,0.001742919661058726,0.000294712,0.004278447,900001.0,0.0017298674820983484,0.0002938358075,0.004238460299999999,900002.0,0.00118954,ds7.bench.estimation
304,00000000000000000000000000000000000000000100000000000000000|00000000000000000000000000000000000000001000000000000000000|00000000000000000000000000000000000000000000000000000000000,0.002801086123389529,0.0008934399,0.005764016,900001.0,0.002783223901479496,0.00088492783,0.005731411949999999,900002.0,0.00225733,ds7.bench.estimation
305,00000000000000000000000000000000000000001000000000000000000|00000000000000000000000000000000000000000100000000000000000|00000000000000000000000000000000000000000000000000000000000,0.0015937140328759355,0.0002665231,0.003953829,900001.0,0.00158498981615735,0.0002635423125,0.003928712,900002.0,0.00104199,ds7.bench.estimation
306,00000000000000000000000000000000000000000001000000000000000|00000000000000000000000000000000000000000010000000000000000|00000000000000000000000000000000000000000000000000000000000,0.0032941355429190996,0.0012003475000000002,0.0064191429,879888.0,0.0032724866138459504,0.001193863,0.006377074649999988,879918.0,0.00273393,ds7.bench.estimation
307,00000000000000000000000000000000000000000001110000000000000|00000000000000000000000000000000000000000010000000000000000|00000000000000000000000000000000000000000000000000000000000,0.002455722400713879,0.0005652593600000001,0.0054746126999999966,19317.0,0.002448143796840143,0.00059311515,0.0054088865,19311.0,0.00171404,ds7.bench.estimation
308,00000000000000000000000000000000000000000000110000000000000|00000000000000000000000000000000000000000010000000000000000|00000000000000000000000000000000000000000000000000000000000,0.003385096165075377,0.00121162025,0.006520093,796.0,0.0034379753234152657,0.0012194605999999999,0.0065098119,773.0,0.00280438,ds7.bench.estimation
309,00000000000000000000000000000000000000000010000000000000000|00000000000000000000000000000000000000000001000000000000000|00000000000000000000000000000000000000000000000000000000000,0.002205752281929064,0.0005987778575,0.004839071124999999,879888.0,0.0021941440189423437,0.000595761525,0.004812631349999997,879918.0,0.0016424,ds7.bench.estimation
310,00000000000000000000000000000000000000000010110000000000000|00000000000000000000000000000000000000000001000000000000000|00000000000000000000000000000000000000000000000000000000000,0.002165278615728643,0.0005065966625,0.0049118135,796.0,0.002153791821733506,0.00049729239,0.004958349699999998,773.0,0.00174389,ds7.bench.estimation
311,00000000000000000000000000000000000000000000100000000000000|00000000000000000000000000000000000000000001000000000000000|00000000000000000000000000000000000000000000000000000000000,0.002939045,0.002939045,0.002939045,1.0,0.004659462,0.004659462,0.004659462,1.0,0.00329616,ds7.bench.estimation
312,00000000000000000000000000000000000000000000110000000000000|00000000000000000000000000000000000000000001000000000000000|00000000000000000000000000000000000000000000000000000000000,0.0022751877251252846,0.0006075184250000001,0.004984399375,19316.0,0.0022615695902330397,0.0005987988075,0.004951171149999995,19310.0,0.00168871,ds7.bench.estimation
313,00000000000000000000000000000000000000000011000000000000000|00000000000000000000000000000000000000000000100000000000000|00000000000000000000000000000000000000000000000000000000000,0.0005500569808475079,1.428382575e-05,0.0020472291000000003,34030.0,0.0005442367543563808,1.41231165e-05,0.002016886024999998,33958.0,9.68778e-07,ds7.bench.estimation
314,00000000000000000000000000000000000000000001000000000000000|00000000000000000000000000000000000000000000100000000000000|00000000000000000000000000000000000000000000000000000000000,0.000743133,0.000743133,0.000743133,1.0,0.000245546,0.000245546,0.000245546,1.0,9.49584e-07,ds7.bench.estimation
315,00000000000000000000000000000000000000000011010000000000000|00000000000000000000000000000000000000000000100000000000000|00000000000000000000000000000000000000000000000000000000000,0.0005536562130366838,1.41475045e-05,0.002032512999999997,33994.0,0.0005516156967992652,1.369088575e-05,0.0020319525999999994,33668.0,9.57559e-07,ds7.bench.estimation
316,00000000000000000000000000000000000000000000010000000000000|00000000000000000000000000000000000000000000100000000000000|00000000000000000000000000000000000000000000000000000000000,0.0005489887335592251,1.391448e-05,0.00202932325,831976.0,0.0005455993613288797,1.3737474e-05,0.0020086492500000007,832375.0,9.58542e-07,ds7.bench.estimation
317,00000000000000000000000000000000000000000011100000000000000|00000000000000000000000000000000000000000000010000000000000|00000000000000000000000000000000000000000000000000000000000,0.0005567691918292961,1.3778718500000001e-05,0.002059718800000001,34030.0,0.0005488496662264192,1.2968292e-05,0.0020239803249999986,33958.0,9.57559e-07,ds7.bench.estimation
318,00000000000000000000000000000000000000000001100000000000000|00000000000000000000000000000000000000000000010000000000000|00000000000000000000000000000000000000000000000000000000000,0.0008211849,0.0008211849,0.0008211849,1.0,0.0002631555,0.0002631555,0.0002631555,1.0,9.49164e-07,ds7.bench.estimation
319,00000000000000000000000000000000000000000000100000000000000|00000000000000000000000000000000000000000000010000000000000|00000000000000000000000000000000000000000000000000000000000,0.0005484698925628528,1.38925475e-05,0.002026169875,831976.0,0.0005457947431850431,1.38657685e-05,0.00201758955,832375.0,9.58542e-07,ds7.bench.estimation
320,00000000000000000000000000000000000000000011000000000000000|00000000000000000000000000000000000000000000010000000000000|00000000000000000000000000000000000000000000000000000000000,0.0005545741325953272,1.362962875e-05,0.0020415344999999974,33994.0,0.0005522372959446068,1.3945131500000001e-05,0.0020279421749999998,33668.0,9.68778e-07,ds7.bench.estimation
321,00000000000000000000000000000000000000000000000000100000000|00000000000000000000000000000000000000000000001000000000000|00000000000000000000000000000000000000000000000000000000000,0.005978028310197751,0.0028849915,0.01016347075,5158.0,0.0059559100677252725,0.0028859992000000003,0.010198041,5227.0,0.00515513,ds7.bench.estimation
322,00000000000000000000000000000000000000000000000111100000000|00000000000000000000000000000000000000000000001000000000000|00000000000000000000000000000000000000000000000000000000000,0.005580028166666667,0.0033944088749999998,0.008910839725,12.0,0.005203552227272727,0.0028026771,0.009287288749999996,22.0,0.00533901,ds7.bench.estimation
323,00000000000000000000000000000000000000000000000111000000000|00000000000000000000000000000000000000000000001000000000000|00000000000000000000000000000000000000000000000000000000000,0.005735811453803456,0.0026482487500000002,0.0099211145,894831.0,0.005700031048228838,0.0026287184,0.009870861199999999,894753.0,0.00517857,ds7.bench.estimation
324,00000000000000000000000000000000000000000000001011100000000|00000000000000000000000000000000000000000000000100000000000|00000000000000000000000000000000000000000000000000000000000,0.0030040626666666664,0.001538757,0.004894139,9.0,0.0029876645,0.0014463379500000001,0.00528566715,8.0,0.00225067,ds7.bench.estimation
325,00000000000000000000000000000000000000000000000011000000000|00000000000000000000000000000000000000000000000100000000000|00000000000000000000000000000000000000000000000000000000000,0.005293668197506201,0.002448571,0.009200296024999999,899992.0,0.0052628086483125424,0.002431743975,0.009152520599999998,899994.0,0.00457553,ds7.bench.estimation
326,00000000000000000000000000000000000000000000000001000000000|00000000000000000000000000000000000000000000000010000000000|00000000000000000000000000000000000000000000000000000000000,0.002751805839687067,0.0008865365,0.005642447,900001.0,0.0027343558830968256,0.0008836439275,0.005604932524999998,900002.0,0.0021892,ds7.bench.estimation
327,00000000000000000000000000000000000000000000000010000000000|00000000000000000000000000000000000000000000000001000000000|00000000000000000000000000000000000000000000000000000000000,0.0038564274007705525,0.001545174,0.007195276,900001.0,0.0038322648666158517,0.0015355741,0.007154750499999995,900002.0,0.0032962,ds7.bench.estimation
328,00000000000000000000000000000000000000000000001000000000000|00000000000000000000000000000000000000000000000000100000000|00000000000000000000000000000000000000000000000000000000000,0.010789683104691741,0.00651583465,0.015998422499999995,5158.0,0.01073429111976277,0.0063856016499999994,0.015953548499999998,5227.0,0.010493,ds7.bench.estimation
329,00000000000000000000000000000000000000000000000111000000000|00000000000000000000000000000000000000000000000000100000000|00000000000000000000000000000000000000000000000000000000000,0.010327194916666666,0.0066331803,0.0135501205,12.0,0.010319778000000002,0.00653593755,0.014737594749999996,22.0,0.0102772,ds7.bench.estimation
330,00000000000000000000000000000000000000000000001111000000000|00000000000000000000000000000000000000000000000000100000000|00000000000000000000000000000000000000000000000000000000000,0.007567547103273802,0.00382791225,0.0124280475,894831.0,0.007521851744848913,0.0038092266,0.012347985999999991,894753.0,0.0070905,ds7.bench.estimation
331,00000000000000000000000000111111111111111111111111100000000|00000000000000000000000000000000000000000000000000010000000|00000000000000000000000000000000000000000000000000000000000,0.08614950931973409,0.07089417,0.102743,900001.0,0.08561243925949054,0.07045381125000001,0.1020365975,900002.0,0.0856299,ds7.bench.estimation
332,00000000000000000000000000111111111111111111111111110000000|00000000000000000000000000000000000000000000000000001000000|00000000000000000000000000000000000000000000000000000000000,0.07917270781863572,0.06437308,0.0952084,900001.0,0.07868349933296816,0.06398169075,0.09462795325,900002.0,0.0765261,ds7.bench.estimation
333,00000000000000011111111111111111111111111111111111111010000|00000000000000000000000000000000000000000000000000000100000|00000000000000000000000000000000000000000000000000000000000,0.1056077,0.1056077,0.1056077,1.0,0.1109005,0.1109005,0.1109005,1.0,0.104419,ds7.bench.estimation
334,00000000000000011111111111000000000000000000000000000000000|00000000000000000000000000000000000000000000000000000100000|00000000000000000000000000000000000000000000000000000000000,0.10734621772512913,0.09042662,0.1257502,373630.0,0.10661842142946665,0.089745808,0.1248708175,373412.0,0.103466,ds7.bench.estimation
335,00000000000000011111111111111111111111111111111111111000000|00000000000000000000000000000000000000000000000000000100000|00000000000000000000000000000000000000000000000000000000000,0.10528442146153348,0.0883027625,0.12353848249999999,463910.0,0.1045585044326026,0.087748612,0.12270738999999999,464172.0,0.103067,ds7.bench.estimation
336,00000000000000000000000011000000000000000000000000000000000|00000000000000000000000000000000000000000000000000000100000|00000000000000000000000000000000000000000000000000000000000,0.109382,0.109382,0.109382,1.0,0.1154442,0.1154442,0.1154442,1.0,0.110434,ds7.bench.estimation
337,00000000000000011111111100000000000000000000000000000000000|00000000000000000000000000000000000000000000000000000100000|00000000000000000000000000000000000000000000000000000000000,0.11058175498397436,0.094407699,0.13022995,624.0,0.10932781962852896,0.09213027800000001,0.12814951999999996,673.0,0.111608,ds7.bench.estimation
338,00000000000000000000000000000000000000000000000000000010000|00000000000000000000000000000000000000000000000000000100000|00000000000000000000000000000000000000000000000000000000000,0.10054779558680359,0.084087602,0.118352215,61835.0,0.09986838580033365,0.08341981999999999,0.11764522499999999,61743.0,0.0983146,ds7.bench.estimation
339,00000000000000011111111111111111111111111111111111111000000|00000000000000000000000000000000000000000000000000000010000|00000000000000000000000000000000000000000000000000000000000,0.1504287,0.1504287,0.1504287,1.0,0.1365862,0.1365862,0.1365862,1.0,0.131897,ds7.bench.estimation
340,00000000000000000000000000000000000000000000000000000100000|00000000000000000000000000000000000000000000000000000010000|00000000000000000000000000000000000000000000000000000000000,0.12445960948815397,0.106259695,0.14417738,61835.0,0.12368386696419027,0.105613055,0.14308533499999998,61743.0,0.125146,ds7.bench.estimation
341,00000000000000000000000000111111111111111111111111111000000|00000000000000000000000000000000000000000000000000000010000|00000000000000000000000000000000000000000000000000000000000,0.12473957692307693,0.110770285,0.148284155,39.0,0.12277386888888889,0.11006239,0.13559846,45.0,0.125882,ds7.bench.estimation
342,00000000000000011111111111000000000000000000000000000100000|00000000000000000000000000000000000000000000000000000010000|00000000000000000000000000000000000000000000000000000000000,0.1265805,0.11053187,0.13620242,13.0,0.1254699,0.114024995,0.14120526,7.0,0.127606,ds7.bench.estimation
343,00000000000000011111111111111111111111111111111111111100000|00000000000000000000000000000000000000000000000000000010000|00000000000000000000000000000000000000000000000000000000000,0.12390353790717956,0.1055098,0.14372358,838113.0,0.12305977109178413,0.1048223,0.14271138749999998,838206.0,0.122331,ds7.bench.estimation
344,00000000000000000000000000000000000000000000000000000000100|00000000000000000000000000000000000000000000000000000001000|00000000000000000000000000000000000000000000000000000000000,0.1026186493614229,0.08584255,0.1207142,900001.0,0.10195999871180286,0.0853364205,0.11989979499999999,900002.0,0.103122,ds7.bench.estimation
345,00000000000000000000000000000000000000000000000000000001000|00000000000000000000000000000000000000000000000000000000100|00000000000000000000000000000000000000000000000000000000000,0.10483539780072466,0.08800106,0.1230593,900001.0,0.10417937123136392,0.08741808125,0.12228149499999999,900002.0,0.101969,ds7.bench.estimation
346,00000000000000011111111111111111111111111111111111111111100|00000000000000000000000000000000000000000000000000000000010|00000000000000000000000000000000000000000000000000000000000,0.1467449,0.1467449,0.1467449,1.0,,,,,0.130902,ds7.bench.estimation
347,11111111111111111111111111111111111111111111111111111111100|00000000000000000000000000000000000000000000000000000000010|00000000000000000000000000000000000000000000000000000000000,0.11134961377456666,0.09305010650000001,0.1310507125,900000.0,0.1106277621032731,0.09250908149999999,0.130197895,900002.0,0.107478,ds7.bench.estimation
348,11111111111111111111111111111111111111111111111111111111110|00000000000000000000000000000000000000000000000000000000001|00000000000000000000000000000000000000000000000000000000000,0.09785423194418673,0.0860208,0.110476,900001.0,0.09715938779769379,0.0853852025,0.10971097499999997,900002.0,9.66474e-07,ds7.bench.estimation
349,00000000000000000000000000000000000000000000000000000000010|11111111111111111111111111111111111111111111111111111111100|00000000011111100000000000000000000000000000000000000000000,,,,,0.04238685,0.04238685,0.04238685,1.0,,ds7.bench.estimation
350,00000000000000000000000011000000000000000000000000000000000|00000000000000011111110000000000000000000000000000000000000|00000000000000000011110000000000000000000000000000000000000,,,,,0.05035126,0.05035126,0.05035126,1.0,,ds7.bench.estimation
351,00000000000000000000010000000000000000000000000000000000000|00000000000000000011000000000000000000000000000000000000000|00000000000000000001000000000000000000000000000000000000000,,,,,0.03069248,0.0292736645,0.0321112955,2.0,,ds7.bench.estimation
352,00000000000000000000100000000000000000000000000000000000000|00000000000000000011010000000000000000000000000000000000000|00000000000000000000010000000000000000000000000000000000000,,,,,0.004780306,0.00337499665,0.0061856153500000005,2.0,,ds7.bench.estimation
353,00000000000000011100000000000000000000000000000000000000000|00000000000000000011110000000000000000000000000000000000000|00000000000000000000100000000000000000000000000000000000000,,,,,0.0122628865,0.008357604175,0.016168168825,2.0,,ds7.bench.estimation
354,00000000000000011111111111111111111111111111111111111111100|11111111100000000000000000000000000000000000000000000000000|00000011100000000000000000000000000000000000000000000000000,,,,,0.03254623,0.03254623,0.03254623,1.0,,ds7.bench.estimation
355,00000000011111100000000000000000000000000000000000000000000|11111111100000011111111111111111111111111111111111111111100|00000000000000011111111111111111111111111111111111111111100,,,,,0.02068261,0.02068261,0.02068261,1.0,,ds7.bench.estimation
356,11111111100000000000000000000000000000000000000000000000000|00000000000000011111111111111111111111111111111111111111100|00000000000000000000000000000000000000000000000000000001100,,,,,0.03038369,0.03038369,0.03038369,1.0,,ds7.bench.estimation
357,11111111100000011111111111111111111111111111111111111111100|00000000011111100000000000000000000000000000000000000000000|00000000000000100000000000000000000000000000000000000000000,,,,,0.07053036,0.07053036,0.07053036,1.0,,ds7.bench.estimation
358,11111111111111100000000000000000000000000000000000000001100|00000000000000011111111111111111111111111111111111111110000|00000000000000000000000000111111111111111111111111111010000,,,,,0.04059821,0.04059821,0.04059821,1.0,,ds7.bench.estimation
359,00000000000000000011010000000000000000000000000000000000000|00000000000000000000100000000000000000000000000000000000000|00000000000000000000000000000000000000000000000000000000000,,,,,0.031884920000000004,0.030200361000000002,0.033569479000000006,2.0,,ds7.bench.estimation
360,00000000000000000011000000000000000000000000000000000000000|00000000000000000000010000000000000000000000000000000000000|00000000000000000000000000000000000000000000000000000000000,,,,,0.051551639999999996,0.0498063475,0.0532969325,2.0,,ds7.bench.estimation
