,pcsp,unif_posterior,unif_lb,unif_ub,unif_samples,exp_posterior,exp_lb,exp_ub,exp_samples,gp,dataset
1866,0000000000000111111111111000000000000000000000000000000000000000|1111111111111000000000000000000000000000010000000000000000000000|0000000111000000000000000000000000000000000000000000000000000000,,,,,0.007485053,0.005036799424999999,0.010067525825,4.0,,ds8.bench.estimation
1867,0000000000000111111111111111111111111111100000000000000000000000|0000000000000000000000000000000000000000000000000000110000000000|0000000000000000000000000000000000000000000000000000010000000000,,,,,0.01761658,0.0110363485,0.02282130625,14.0,,ds8.bench.estimation
1868,0000000000000111111111111111111111111111100000000000000000000000|0000000111000000000000000000000000000000000000000000000000000000|0000000011000000000000000000000000000000000000000000000000000000,,,,,0.05702464925376313,0.0376595205,0.08029262474999999,14084.0,,ds8.bench.estimation
1869,0000000000000111111111111111111111111111100000000000000000000000|0000000111000000000000000000000000000000010000000000000000000000|0000000000000000000000000000000000000000010000000000000000000000,,,,,0.008146563398125802,0.0016179346000000001,0.01739261425,1558.0,,ds8.bench.estimation
1870,0000000000000111111111111111111111111111100000000000000000000000|1111111000111000000000000000000000000000010000000000000000000000|0000111000000000000000000000000000000000000000000000000000000000,,,,,0.015488773499999999,0.007582857825,0.023394689174999997,2.0,,ds8.bench.estimation
1871,0000000000000111111111111111111111111111100000000000000000000000|1111111000111000000000000000000000000000010000000000000000000000|0001000000000000000000000000000000000000000000000000000000000000,,,,,0.009118942,0.009118942,0.009118942,1.0,,ds8.bench.estimation
1872,0000000000000111111111111111111111111111100000000000000000000000|1111111000111000000000000000000000000000010000000000000000000000|0000000000111000000000000000000000000000000000000000000000000000,,,,,0.01001384625,0.004555471475,0.01729373524999999,44.0,,ds8.bench.estimation
1873,0000000000000111111111111111111111111111100000000000000000000000|1111111000111000000000000000000000000000010000000000000000000000|0000010000000000000000000000000000000000000000000000000000000000,,,,,0.01207072805418251,0.006026417475,0.02053591749999999,1052.0,,ds8.bench.estimation
1874,0000000000000111111111111111111111111111100000000000000000000000|1111111000111000000000000000000000000000010000000000000000000000|0000000000000000000000000000000000000000010000000000000000000000,,,,,0.00846429458822326,0.002823747075,0.016548972999999995,47908.0,,ds8.bench.estimation
1875,0000000000000111111111111111111111111111100000000000000000000000|1111111000111000000000000000000000000000010000000000000000000000|0000000000111000000000000000000000000000010000000000000000000000,,,,,0.010000197634406318,0.0035163956,0.018775385,3293.0,,ds8.bench.estimation
1876,0000000000000111111111111111111111111111100000000000000000000000|1111111111111000000000000000000000000000000000000000000000000000|0000000111111000000000000000000000000000000000000000000000000000,,,,,0.01133058,0.01133058,0.01133058,1.0,,ds8.bench.estimation
1877,0000000000000111111111111111111111111111100000000000000000000000|1111111111111000000000000000000000000000000000000000000000000000|0000000000111000000000000000000000000000000000000000000000000000,,,,,0.007098565137254902,0.001894759,0.012435265000000001,51.0,,ds8.bench.estimation
1878,0000000000000111111111111111111111111111100000000000000000000000|1111111111111000000000000000000000000000010000000000000000000000|0000000111111000000000000000000000000000000000000000000000000000,,,,,0.008632753,0.008632753,0.008632753,1.0,,ds8.bench.estimation
1879,0000000000000111111111111111111111111111100000000000000000000000|1111111111111000000000000000000000000000010000000000000000000000|0000010000000000000000000000000000000000000000000000000000000000,,,,,0.0118375095,0.008997997025000001,0.014677021975,2.0,,ds8.bench.estimation
1880,0000000000000111111111111111111111111111100000000000000000000000|1111111111111000000000000000000000000000010000000000000000000000|0000000000111000000000000000000000000000000000000000000000000000,,,,,0.010162749388888887,0.002888775125,0.0177286525,36.0,,ds8.bench.estimation
1881,0000000000000111111111111111111111111111100000000000000000000000|1111111111111000000000000000000000000000010000000000000000000000|0000000111000000000000000000000000000000000000000000000000000000,,,,,0.005696113088498264,0.0007322448,0.013376406499999998,18727.0,,ds8.bench.estimation
1882,0000000000000111111111111111111111111111100000000000000000000000|1111111111111000000000000000000000000000010000000000000000000000|0000000111000000000000000000000000000000010000000000000000000000,,,,,0.007083727226138281,0.0017806494,0.014915237999999983,593.0,,ds8.bench.estimation
1883,0000000000000111111111111111111111111111100000000000000000000000|1111111111111000000000000000000000000000010000000000000000000000|0000000000111000000000000000000000000000010000000000000000000000,,,,,0.009023803365121557,0.0031600716,0.017420529,3085.0,,ds8.bench.estimation
1884,0000000000000111111111111111111111111111100000000000000000000000|1111111111111000000000000000000000000000010000000000000000000000|0000000111111000000000000000000000000000010000000000000000000000,,,,,0.008775575832191782,0.003601746625,0.01612427824999999,292.0,,ds8.bench.estimation
1885,0000000000000111111111111111111111111111100000000000000000000000|1111111111111000000000000000000000000000010000000000000000000000|0000000000000000000000000000000000000000010000000000000000000000,,,,,0.006174239677502604,0.0016370553,0.013141060999999989,160918.0,,ds8.bench.estimation
1886,0000000000000111111111111111111111111111100000000000000000000000|1111111111111000000000000000000000000000010000000000110000000000|0000000000000000000000000000000000000000000000000000110000000000,,,,,0.00187676,0.00187676,0.00187676,1.0,,ds8.bench.estimation
1887,0000000000000111111111111111111111111111100000000000110000000000|0000000000000000000000000000000000000000001111111111000000000000|0000000000000000000000000000000000000000000000000001000000000000,,,,,0.01147033,0.01147033,0.01147033,1.0,,ds8.bench.estimation
1888,0000000000000111111111111111111111111111100000000000110000000000|1111111111111000000000000000000000000000010000000000000000000000|0000000000000000000000000000000000000000010000000000000000000000,,,,,0.011094207000000002,0.00670304765,0.015485366350000002,2.0,,ds8.bench.estimation
1889,0000000000000111111111111111111111111111100000000000110000000000|1111111111111000000000000000000000000000010000000000000000000000|0000000111000000000000000000000000000000000000000000000000000000,,,,,0.008019656,0.0033061215,0.0136518554,5.0,,ds8.bench.estimation
1890,0000000000000111111111111111111111111111100000000000110000000000|1111111111111000000000000000000000000000011111111111000000000000|0000000000000000000000000000000000000000001111111111000000000000,,,,,0.0044754975,0.0015121825,0.008552479875000001,6.0,,ds8.bench.estimation
1891,0000000000000111111111111111111111111111101111111111110000000000|1111111111111000000000000000000000000000010000000000000000000000|0000000111000000000000000000000000000000000000000000000000000000,,,,,0.007573811,0.007573811,0.007573811,1.0,,ds8.bench.estimation
1892,0000000000000111111111111111111111111111110000000000000000000000|0000000111000000000000000000000000000000000000000000000000000000|0000000011000000000000000000000000000000000000000000000000000000,,,,,0.05866299000000001,0.044868215,0.08427414750000001,11.0,,ds8.bench.estimation
1893,0000000000000111111111111111111111111111110000000000000000000000|1111111000000000000000000000000000000000000000000000000000000000|0001000000000000000000000000000000000000000000000000000000000000,,,,,0.006445,0.006445,0.006445,1.0,,ds8.bench.estimation
1894,0000000000000111111111111111111111111111110000000000000000000000|1111111000000000000000000000000000000000000000000000000000000000|0000111000000000000000000000000000000000000000000000000000000000,,,,,0.005587166,0.005587166,0.005587166,1.0,,ds8.bench.estimation
1895,0000000000000111111111111111111111111111110000000000000000000000|1111111000111000000000000000000000000000000000000000000000000000|0001111000000000000000000000000000000000000000000000000000000000,,,,,0.007128682,0.007128682,0.007128682,1.0,,ds8.bench.estimation
1896,0000000000000111111111111111111111111111110000000000000000000000|1111111000111000000000000000000000000000000000000000000000000000|0000111000000000000000000000000000000000000000000000000000000000,,,,,0.006145112,0.006145112,0.006145112,1.0,,ds8.bench.estimation
1897,0000000000000111111111111111111111111111110000000000000000000000|1111111000111000000000000000000000000000000000000000000000000000|0000010000000000000000000000000000000000000000000000000000000000,,,,,0.0074329619999999996,0.00607024115,0.00879568285,2.0,,ds8.bench.estimation
1898,0000000000000111111111111111111111111111110000000000000000000000|1111111000111000000000000000000000000000000000000000000000000000|0001000000000000000000000000000000000000000000000000000000000000,,,,,0.01853677,0.01853677,0.01853677,1.0,,ds8.bench.estimation
1899,0000000000000111111111111111111111111111110000000000000000000000|1111111000111000000000000000000000000000000000000000000000000000|0000000000111000000000000000000000000000000000000000000000000000,,,,,0.006282159018033448,0.0016615736000000002,0.013398539499999992,4963.0,,ds8.bench.estimation
1900,0000000000000111111111111111111111111111110000000000000000000000|1111111111000000000000000000000000000000000000000000000000000000|0001000000000000000000000000000000000000000000000000000000000000,,,,,0.006812222,0.006812222,0.006812222,1.0,,ds8.bench.estimation
1901,0000000000000111111111111111111111111111110000000000000000000000|1111111111000000000000000000000000000000000000000000000000000000|0000111111000000000000000000000000000000000000000000000000000000,,,,,0.0126993255,0.009036586725,0.016362064275,2.0,,ds8.bench.estimation
1902,0000000000000111111111111111111111111111110000000000000000000000|1111111111111000000000000000000000000000000000000000000000000000|0000000111000000000000000000000000000000000000000000000000000000,,,,,0.0059326461898148155,0.001105740125,0.0122917975,216.0,,ds8.bench.estimation
1903,0000000000000111111111111111111111111111110000000000000000000000|1111111111111000000000000000000000000000000000000000000000000000|0000111111000000000000000000000000000000000000000000000000000000,,,,,0.00866817,0.0059439025,0.0113924375,2.0,,ds8.bench.estimation
1904,0000000000000111111111111111111111111111110000000000000000000000|1111111111111000000000000000000000000000000000000000000000000000|0000000111111000000000000000000000000000000000000000000000000000,,,,,0.007821187862328499,0.0027974415,0.0153884325,2551.0,,ds8.bench.estimation
1905,0000000000000111111111111111111111111111110000000000000000000000|1111111111111000000000000000000000000000000000000000000000000000|0001000000000000000000000000000000000000000000000000000000000000,,,,,0.011065791619047619,0.0054459775,0.01766992,21.0,,ds8.bench.estimation
1906,0000000000001000000000000000000000000000000000000000000000000000|0000000000010000000000000000000000000000010000000000000000000000|0000000000000000000000000000000000000000010000000000000000000000,,,,,0.0012580978333333332,0.0002734276,0.003902041625,6.0,,ds8.bench.estimation
1907,0000000000010000000000000000000000000000000000000000000000000000|0000000000001000000000000000000000000000010000000000000000000000|0000000000000000000000000000000000000000010000000000000000000000,,,,,0.00091142,0.0002873318,0.001717427625,6.0,,ds8.bench.estimation
1908,0000000000100000000000000000000000000000000000000000000000000000|0000000000011000000000000000000000000000010000000000000000000000|0000000000001000000000000000000000000000000000000000000000000000,,,,,0.006553260666666667,0.0046859055,0.008326081375,6.0,,ds8.bench.estimation
1909,0000000000100000000000000000000000000000000000000000000000000000|0000000000011000000000000000000000000000010000000000000000000000|0000000000001000000000000000000000000000010000000000000000000000,,,,,0.006212515499999999,0.0047192994999999995,0.008956872125,6.0,,ds8.bench.estimation
1910,0000000000100000000000000000000000000000000000000000000000000000|0000000000011000000000000000000000000000010000000000000000000000|0000000000000000000000000000000000000000010000000000000000000000,,,,,0.00613975925,0.0036411266250000003,0.010048975475,8.0,,ds8.bench.estimation
1911,0000000000111000000000000000000000000000000000000000000000000000|0000000000000111111111111111111111111111110000000000000000000000|0000000000000000000000000000000000000000010000000000000000000000,,,,,0.006190068599999999,0.0023573527,0.0090989244,5.0,,ds8.bench.estimation
1912,0000000000111000000000000000000000000000000000000000000000000000|0000000111000000000000000000000000000000000000000000000000000000|0000000011000000000000000000000000000000000000000000000000000000,,,,,0.0595129410381184,0.039868637,0.08327737524999998,4932.0,,ds8.bench.estimation
1913,0000000000111000000000000000000000000000000000000000000000000000|0000000111000000000000000000000000000000010000000000000000000000|0000000000000000000000000000000000000000010000000000000000000000,,,,,0.008027802487843136,0.00195577575,0.018164139,255.0,,ds8.bench.estimation
1914,0000000000111000000000000000000000000000000000000000000000000000|0000000111000111111111111111111111111111110000000000000000000000|0000000000000000000000000000000000000000010000000000000000000000,,,,,0.006378765,0.0047612209,0.007996309100000001,2.0,,ds8.bench.estimation
1915,0000000000111000000000000000000000000000000000000000000000000000|0000111111000000000000000000000000000000000000000000000000000000|0000001000000000000000000000000000000000000000000000000000000000,,,,,0.01189403,0.01189403,0.01189403,1.0,,ds8.bench.estimation
1916,0000000000111000000000000000000000000000000000000000000000000000|0000111111000000000000000000000000000000000000000000000000000000|0000010000000000000000000000000000000000000000000000000000000000,,,,,0.01074361,0.01074361,0.01074361,1.0,,ds8.bench.estimation
1917,0000000000111000000000000000000000000000000000000000000000000000|0001111000000000000000000000000000000000000000000000000000000000|0000111000000000000000000000000000000000000000000000000000000000,,,,,0.0006423643,0.0006423643,0.0006423643,1.0,,ds8.bench.estimation
1918,0000000000111000000000000000000000000000000000000000000000000000|0001111111000000000000000000000000000000000000000000000000000000|0000111111000000000000000000000000000000000000000000000000000000,,,,,0.0040968395,0.003804581975,0.004389097025,2.0,,ds8.bench.estimation
1919,0000000000111000000000000000000000000000000000000000000000000000|1110111111000000000000000000000000000000000000000000000000000000|0000111111000000000000000000000000000000000000000000000000000000,,,,,0.0021728066699999997,0.00017403485650000001,0.0041715784835,2.0,,ds8.bench.estimation
1920,0000000000111000000000000000000000000000000000000000000000000000|1111000000000000000000000000000000000000000000000000000000000000|0001000000000000000000000000000000000000000000000000000000000000,,,,,0.00171286,0.00171286,0.00171286,1.0,,ds8.bench.estimation
1921,0000000000111000000000000000000000000000000000000000000000000000|1111111000000000000000000000000000000000000000000000000000000000|0101111000000000000000000000000000000000000000000000000000000000,,,,,0.0074323895,0.0039443500250000004,0.010920428974999999,2.0,,ds8.bench.estimation
1922,0000000000111000000000000000000000000000000000000000000000000000|1111111000000000000000000000000000000000000000000000000000000000|0000010000000000000000000000000000000000000000000000000000000000,,,,,0.006139015555555556,0.0026844017,0.011201633999999999,45.0,,ds8.bench.estimation
1923,0000000000111000000000000000000000000000000000000000000000000000|1111111000000000000000000000000000000000000000000000000000000000|0000101000000000000000000000000000000000000000000000000000000000,,,,,0.00664631475,0.0026331075750000003,0.011725896249999992,40.0,,ds8.bench.estimation
1924,0000000000111000000000000000000000000000000000000000000000000000|1111111000000000000000000000000000000000000000000000000000000000|0001101000000000000000000000000000000000000000000000000000000000,,,,,0.0035822805,0.002356796175,0.004807764825000001,2.0,,ds8.bench.estimation
1925,0000000000111000000000000000000000000000000000000000000000000000|1111111000000000000000000000000000000000000000000000000000000000|0001111000000000000000000000000000000000000000000000000000000000,,,,,0.006207734250555696,0.0019172315500000001,0.012764085250000001,39410.0,,ds8.bench.estimation
1926,0000000000111000000000000000000000000000000000000000000000000000|1111111000000000000000000000000000000000000000000000000000000000|0001010000000000000000000000000000000000000000000000000000000000,,,,,0.0074595812,0.0022870411,0.0137786168,5.0,,ds8.bench.estimation
1927,0000000000111000000000000000000000000000000000000000000000000000|1111111000000000000000000000000000000000000000000000000000000000|0000111000000000000000000000000000000000000000000000000000000000,,,,,0.006471387603866761,0.002128734,0.013016749999999995,24077.0,,ds8.bench.estimation
1928,0000000000111000000000000000000000000000000000000000000000000000|1111111000000000000000000000000000000000000000000000000000000000|0001000000000000000000000000000000000000000000000000000000000000,,,,,0.006482913743197541,0.002173590875,0.01305741375,20816.0,,ds8.bench.estimation
1929,0000000000111000000000000000000000000000000000000000000000000000|1111111000000000000000000000000000000000010000000000000000000000|0000000000000000000000000000000000000000010000000000000000000000,,,,,0.0013399879336341465,3.0025332250000002e-05,0.005183235324999994,164.0,,ds8.bench.estimation
1930,0000000000111000000000000000000000000000000000000000000000000000|1111111000000111111111111111111111111111110000000000000000000000|0000000000000111111111111111111111111111110000000000000000000000,,,,,0.0019190001000000002,0.000841593795,0.002996406405,2.0,,ds8.bench.estimation
1931,0000000000111000000000000000000000000000000000000000000000000000|1111111111000000000000000000000000000000000000000000000000000000|0001010000000000000000000000000000000000000000000000000000000000,,,,,0.007412169823529413,0.0020722312,0.015569384,17.0,,ds8.bench.estimation
1932,0000000000111000000000000000000000000000000000000000000000000000|1111111111000000000000000000000000000000000000000000000000000000|0001000000000000000000000000000000000000000000000000000000000000,,,,,0.006133161713188043,0.0020284233000000002,0.012273565000000026,87549.0,,ds8.bench.estimation
1933,0000000000111000000000000000000000000000000000000000000000000000|1111111111000000000000000000000000000000000000000000000000000000|0000111111000000000000000000000000000000000000000000000000000000,,,,,0.006126183707830885,0.002008339625,0.012263466,98584.0,,ds8.bench.estimation
1934,0000000000111000000000000000000000000000000000000000000000000000|1111111111000000000000000000000000000000000000000000000000000000|0000000111000000000000000000000000000000000000000000000000000000,,,,,0.003403002150871633,0.0004894412,0.00866816,631.0,,ds8.bench.estimation
1935,0000000000111000000000000000000000000000000000000000000000000000|1111111111000000000000000000000000000000000000000000000000000000|0000010000000000000000000000000000000000000000000000000000000000,,,,,0.0054652599393939395,0.0025541187,0.0106391425,99.0,,ds8.bench.estimation
1936,0000000000111000000000000000000000000000000000000000000000000000|1111111111000000000000000000000000000000000000000000000000000000|0101000000000000000000000000000000000000000000000000000000000000,,,,,0.007340929,0.007340929,0.007340929,1.0,,ds8.bench.estimation
1937,0000000000111000000000000000000000000000000000000000000000000000|1111111111000000000000000000000000000000000000000000000000000000|0000101111000000000000000000000000000000000000000000000000000000,,,,,0.006452071753424656,0.0021572288,0.011485096000000002,73.0,,ds8.bench.estimation
1938,0000000000111000000000000000000000000000000000000000000000000000|1111111111000000000000000000000000000000000000000000000000000000|0000111000000000000000000000000000000000000000000000000000000000,,,,,0.007060155444444444,0.0028970982250000003,0.016379736749999995,18.0,,ds8.bench.estimation
1939,0000000000111000000000000000000000000000000000000000000000000000|1111111111000000000000000000000000000000000000000000000000000000|0001111000000000000000000000000000000000000000000000000000000000,,,,,0.005051249538461537,0.001739727625,0.01228412125,26.0,,ds8.bench.estimation
1940,0000000000111000000000000000000000000000000000000000000000000000|1111111111000000000000000000000000000000000000000000000000000000|0001000111000000000000000000000000000000000000000000000000000000,,,,,0.006774549166666667,0.002805199775,0.01222072475,12.0,,ds8.bench.estimation
1941,0000000000111000000000000000000000000000000000000000000000000000|1111111111000000000000000000000000000000000000000000000000000000|0001101111000000000000000000000000000000000000000000000000000000,,,,,0.005498216333333333,0.00197301325,0.008007780875,6.0,,ds8.bench.estimation
1942,0000000000111000000000000000000000000000000000000000000000000000|1111111111000000000000000000000000000000010000000000000000000000|0000000111000000000000000000000000000000010000000000000000000000,,,,,0.0010639631,0.00033613589500000005,0.001670571125,4.0,,ds8.bench.estimation
1943,0000000000111000000000000000000000000000000000000000000000000000|1111111111000000000000000000000000000000010000000000000000000000|0000000000000000000000000000000000000000010000000000000000000000,,,,,0.0012978645187500001,0.0001549463175,0.004197181574999995,32.0,,ds8.bench.estimation
1944,0000000000111000000000000000000000000000010000000000000000000000|0000000111000000000000000000000000000000000000000000000000000000|0000000011000000000000000000000000000000000000000000000000000000,,,,,0.060967362500000004,0.04855257225,0.079665217,8.0,,ds8.bench.estimation
1945,0000000000111000000000000000000000000000010000000000000000000000|0000101000000000000000000000000000000000000000000000000000000000|0000001000000000000000000000000000000000000000000000000000000000,,,,,0.006321269,0.0036032971500000004,0.00903924085,2.0,,ds8.bench.estimation
1946,0000000000111000000000000000000000000000010000000000000000000000|1110000000000000000000000000000000000000000000000000000000000000|0110000000000000000000000000000000000000000000000000000000000000,,,,,0.0107733856160191,0.0050244683,0.018823323999999985,4607.0,,ds8.bench.estimation
1947,0000000000111000000000000000000000000000010000000000000000000000|1110101000000000000000000000000000000000000000000000000000000000|0000101000000000000000000000000000000000000000000000000000000000,,,,,0.0002674297,0.0002674297,0.0002674297,1.0,,ds8.bench.estimation
1948,0000000000111000000000000000000000000000010000000000000000000000|1110111000000000000000000000000000000000000000000000000000000000|0000111000000000000000000000000000000000000000000000000000000000,,,,,0.006482713,0.006482713,0.006482713,1.0,,ds8.bench.estimation
1949,0000000000111000000000000000000000000000010000000000000000000000|1111000000000000000000000000000000000000000000000000000000000000|0001000000000000000000000000000000000000000000000000000000000000,,,,,0.0012193638490303543,4.8102244e-05,0.004399145199999984,593.0,,ds8.bench.estimation
1950,0000000000111000000000000000000000000000010000000000000000000000|1111101000000000000000000000000000000000000000000000000000000000|0000101000000000000000000000000000000000000000000000000000000000,,,,,0.005707744,0.005707744,0.005707744,1.0,,ds8.bench.estimation
1951,0000000000111000000000000000000000000000010000000000000000000000|1111111000000000000000000000000000000000000000000000000000000000|0000101000000000000000000000000000000000000000000000000000000000,,,,,0.0062835234262948216,0.001906709,0.0145065175,251.0,,ds8.bench.estimation
1952,0000000000111000000000000000000000000000010000000000000000000000|1111111000000000000000000000000000000000000000000000000000000000|0000010000000000000000000000000000000000000000000000000000000000,,,,,0.005882483233469666,0.0017918627,0.011705898,1467.0,,ds8.bench.estimation
1953,0000000000111000000000000000000000000000010000000000000000000000|1111111000000000000000000000000000000000000000000000000000000000|0001010000000000000000000000000000000000000000000000000000000000,,,,,0.007878622,0.0057716378999999995,0.009985606099999999,2.0,,ds8.bench.estimation
1954,0000000000111000000000000000000000000000010000000000000000000000|1111111000000000000000000000000000000000000000000000000000000000|0000111000000000000000000000000000000000000000000000000000000000,,,,,0.006550705662727535,0.002074115,0.013250955,3461.0,,ds8.bench.estimation
1955,0000000000111000000000000000000000000000010000000000000000000000|1111111000000000000000000000000000000000000000000000000000000000|0001000000000000000000000000000000000000000000000000000000000000,,,,,0.006598195384034654,0.0021071682,0.013053063249999997,2424.0,,ds8.bench.estimation
1956,0000000000111000000000000000000000000000010000000000000000000000|1111111000000000000000000000000000000000000000000000000000000000|0001111000000000000000000000000000000000000000000000000000000000,,,,,0.0063437752759963216,0.001877851,0.01293310875,3262.0,,ds8.bench.estimation
1957,0000000000111000000000000000000000000000010000000000000000000000|1111111111000000000000000000000000000000000000000000000000000000|0000000111000000000000000000000000000000000000000000000000000000,,,,,0.004410732070000001,0.0006971830425,0.008058754225,10.0,,ds8.bench.estimation
1958,0000000000111000000000000000000000000000010000000000000000000000|1111111111000000000000000000000000000000000000000000000000000000|0000010000000000000000000000000000000000000000000000000000000000,,,,,0.005849746112903226,0.00191787605,0.01115520375,62.0,,ds8.bench.estimation
1959,0000000000111000000000000000000000000000010000000000000000000000|1111111111000000000000000000000000000000000000000000000000000000|0001000000000000000000000000000000000000000000000000000000000000,,,,,0.007255016085190039,0.0026094408,0.014231262999999994,763.0,,ds8.bench.estimation
1960,0000000000111000000000000000000000000000010000000000000000000000|1111111111000000000000000000000000000000000000000000000000000000|0000111111000000000000000000000000000000000000000000000000000000,,,,,0.007244423164855072,0.0027904912500000003,0.014438511499999996,828.0,,ds8.bench.estimation
1961,0000000000111000000000000000000000000000010000000000000000000000|1111111111000000000000000000000000000000000000000000000000000000|0001111111000000000000000000000000000000000000000000000000000000,,,,,0.0068723549613220825,0.002354306475,0.01325381875,1422.0,,ds8.bench.estimation
1962,0000000000111111111111111111111111111111110000000000000000000000|1111111000000000000000000000000000000000000000000000000000000000|0000111000000000000000000000000000000000000000000000000000000000,,,,,0.01091829,0.01091829,0.01091829,1.0,,ds8.bench.estimation
1963,0000000000111111111111111111111111111111110000000000000000000000|1111111000000000000000000000000000000000000000000000000000000000|0001000000000000000000000000000000000000000000000000000000000000,,,,,0.009362668,0.009362668,0.009362668,1.0,,ds8.bench.estimation
1964,0000000000111111111111111111111111111111110000000000000000000000|1111111111000000000000000000000000000000000000000000000000000000|0000111111000000000000000000000000000000000000000000000000000000,,,,,0.008591952,0.008591952,0.008591952,1.0,,ds8.bench.estimation
1965,0000000100000000000000000000000000000000000000000000000000000000|0000000011000000000000000000000000000000000000000000000000000000|0000000001000000000000000000000000000000000000000000000000000000,,,,,0.03770280935366254,0.022338261749999998,0.05672172775,900002.0,,ds8.bench.estimation
1966,0000000111000000000000000000000000000000000000000000000000000000|0000000000000000000000000000000000000000000000000000110000000000|0000000000000000000000000000000000000000000000000000010000000000,,,,,0.017460176666666667,0.0117920075,0.023544000000000002,6.0,,ds8.bench.estimation
1967,0000000111000000000000000000000000000000000000000000000000000000|0000000000000000000000000000000000000000000000011110000000000000|0000000000000000000000000000000000000000000000001000000000000000,,,,,0.01799099,0.01799099,0.01799099,1.0,,ds8.bench.estimation
1968,0000000111000000000000000000000000000000000000000000000000000000|0000000000000000000000000000000000000000000000011110000000000000|0000000000000000000000000000000000000000000000000010000000000000,,,,,0.007954536484536081,0.0022787278,0.015425347999999997,97.0,,ds8.bench.estimation
1969,0000000111000000000000000000000000000000000000000000000000000000|0000000000000000000000000000000000000000000000111110000000000000|0000000000000000000000000000000000000000000000011110000000000000,,,,,0.0006940097,0.0006940097,0.0006940097,1.0,,ds8.bench.estimation
1970,0000000111000000000000000000000000000000000000000000000000000000|0000000000000000000000000000000000000000001111100000000000000000|0000000000000000000000000000000000000000000000100000000000000000,,,,,0.0057605245,0.004236531175000001,0.007284517825,2.0,,ds8.bench.estimation
1971,0000000111000000000000000000000000000000000000000000000000000000|0000000000000000000000000000000000000000001111111110000000000000|0000000000000000000000000000000000000000000000011110000000000000,,,,,0.0028756360875,0.0007456660550000001,0.007487743700000002,24.0,,ds8.bench.estimation
1972,0000000111000000000000000000000000000000000000000000000000000000|0000000000000000000000000000000000000000001111111111000000000000|0000000000000000000000000000000000000000000000100000000000000000,,,,,0.005629327,0.005629327,0.005629327,1.0,,ds8.bench.estimation
1973,0000000111000000000000000000000000000000000000000000000000000000|0000000000000000000000000000000000000000001111111111000000000000|0000000000000000000000000000000000000000000001100000000000000000,,,,,0.00406791,0.00406791,0.00406791,1.0,,ds8.bench.estimation
1974,0000000111000000000000000000000000000000000000000000000000000000|0000000000000000000000000000000000000000001111111111000000000000|0000000000000000000000000000000000000000000000011111000000000000,,,,,0.00509657990625,0.001488628675,0.009446623724999997,32.0,,ds8.bench.estimation
1975,0000000111000000000000000000000000000000000000000000000000000000|0000000000000000000000000000000000000000001111111111000000000000|0000000000000000000000000000000000000000000000011110000000000000,,,,,0.004859456880577849,0.00125124735,0.010421258999999999,623.0,,ds8.bench.estimation
1976,0000000111000000000000000000000000000000000000000000000000000000|0000000000000000000000000000000000000000001111111111000000000000|0000000000000000000000000000000000000000000000000001000000000000,,,,,0.004880581427102804,0.001230485575,0.010770277499999995,214.0,,ds8.bench.estimation
1977,0000000111000000000000000000000000000000000000000000000000000000|0000000000000000000000000111111111111111100000000000000000000000|0000000000000000000000000000000000000111100000000000000000000000,,,,,0.0142960725,0.0108705095,0.019381655749999997,4.0,,ds8.bench.estimation
1978,0000000111000000000000000000000000000000000000000000000000000000|0000000000000000000000000111111111111111100000000000000000000000|0000000000000000000000000000000000000111000000000000000000000000,,,,,0.018852010000000002,0.012608102250000001,0.02343026325,8.0,,ds8.bench.estimation
1979,0000000111000000000000000000000000000000000000000000000000000000|0000000000000000000000000111111111111111100000000000000000000000|0000000000000000000000000000000000000110000000000000000000000000,,,,,0.015528360609756098,0.00820889775,0.0267111495,123.0,,ds8.bench.estimation
1980,0000000111000000000000000000000000000000000000000000000000000000|0000000000000111110000000000000000000000000000000000000000000000|0000000000000000010000000000000000000000000000000000000000000000,,,,,0.009540895,0.009540895,0.009540895,1.0,,ds8.bench.estimation
1981,0000000111000000000000000000000000000000000000000000000000000000|0000000000000111111111111000000000000000000000000000000000000000|0000000000000000010000000000000000000000000000000000000000000000,,,,,0.01460119,0.010566976,0.020981813,5.0,,ds8.bench.estimation
1982,0000000111000000000000000000000000000000000000000000000000000000|0000000000000111111111111000000000000000000000000000000000000000|0000000000000000011111111000000000000000000000000000000000000000,,,,,0.012774783159999999,0.006528272075,0.022487720500000002,50.0,,ds8.bench.estimation
1983,0000000111000000000000000000000000000000000000000000000000000000|0000000000000111111111111000000000000000000000000000000000000000|0000000000000000001111111000000000000000000000000000000000000000,,,,,0.01204471883234527,0.004881432425,0.02221685175,8434.0,,ds8.bench.estimation
1984,0000000111000000000000000000000000000000000000000000000000000000|0000000000000111111111111111111111111111100000000000000000000000|0000000000000000000000000111111111111111100000000000000000000000,,,,,0.007896566249396478,0.00233593355,0.015710554249999995,14084.0,,ds8.bench.estimation
1985,0000000111000000000000000000000000000000000000000000000000000000|0000000000000111111111111111111111111111110000000000000000000000|0000000000000000000000000000000000000000010000000000000000000000,,,,,0.0030814014272727273,0.000295949825,0.007364933749999999,11.0,,ds8.bench.estimation
1986,0000000111000000000000000000000000000000000000000000000000000000|0000000000111000000000000000000000000000000000000000000000000000|0000000000011000000000000000000000000000000000000000000000000000,,,,,0.013342332527777776,0.006304919375000001,0.022477027749999986,4932.0,,ds8.bench.estimation
